Date Receipt,Order Number,Item,Receipt Number,PR/ Stock#,Short Description,Qty,UOI,Vendor,Vendor Name,Receipt_Reference,Order Number,Or Ty,Item,Receipt Number,2nd Item Number,Original Number,Original Type,Line Description,Quantity To Receive,UM,Actual Ship Date,Unit Cost,Foreign Unit Cost,Account Number,Supplier,Supplier Name,Transaction Originator
5/5/2009,1979/O2,18,2915/OV,7628864129,"TEE, EQUAL,BUTT WELD 12"", SCH.40, CARBON STEEL.
",1,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,18,,7630723356,9000213,OQ,"REDUCER, CONCENTRIC",1,EA,,36.9955,37,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,19,2915/OV,7630723356,"REDUCER, CONCENTRIC 8"" X 6"" SCH-40, CARBON STEEL
",1,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,19,,7680183906,9000213,OQ,WELDOLET,1,EA,,15.3411,15.34,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,20,2915/OV,7680183906,"WELDOLET SIZE : 2"" X 10"", 3000 PSI,
",2,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,20,,7680183866,9000213,OQ,WELDOLET,2,EA,,15.3411,30.68,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,21,2915/OV,7680183866,"WELDOLET SIZE : 6"" X 2"", SCH.40,
",6,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,21,,7680184369,9000213,OQ,WELDOLET,6,EA,,41.7158,250.29,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,22,2915/OV,7680184369,"WELDOLET 14"" - 10"" X 4"", SCH.40, 3000 #
",2,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,22,,7680281431,9000213,OQ,THREADOLET,2,EA,,4.2483,8.5,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,23,2915/OV,7680281431,"THREADOLET 3/4"" X 5""-3"", 3000#, CARBON
",2,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,23,,7604540129,9000213,OQ,"NIPPLE, HEXAGON, GALVANIZED",2,EA,,2.9502,5.9,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,24,2915/OV,7604540129,"NIPPLE, HEXAGON, GALVANIZED SIZE:3/4"", SCREWED-NPT, ASTM
",5,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,24,,7604540169,9000213,OQ,"NIPPLE, HEXAGON, GALVANIZED",5,EA,,3.1509,15.75,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,25,2915/OV,7604540169,"NIPPLE, HEXAGON, GALVANIZED SIZE:1"", SCREWED-NPT, ASTM
",10,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,25,,7605660129,9000213,OQ,"PLUG, HEXAGON HEAD",10,EA,,1.2981,12.98,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,26,2915/OV,7605660129,"PLUG, HEXAGON HEAD NOM. SIZE : 3/4""-3000
",5,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,26,,7605660169,9000213,OQ,"PLUG, HEXAGON HEAD",5,EA,,1.5932,7.97,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,27,2915/OV,7605660169,"PLUG, HEXAGON HEAD 1"" - 3000#, CARBON STEEL
",10,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,27,,8138412711,9000213,OQ,STUD BOLT,10,EA,,1.4751,14.75,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,28,2915/OV,8138412711,"STUD BOLT 5/8""DIA X 3-1/2""LG, C/W TWO
",132,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,28,,8138412731,9000213,OQ,STUD BOLT,132,EA,,1.5342,202.51,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,29,2915/OV,8138412731,"STUD BOLT, 5/8"" X 4"" LG, CADMIUM PLATED, STUD GR. B7 & NUT GR. 2H",24,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,29,,8138413299,9000213,OQ,STUD BOLT,24,EA,,2.0652,49.56,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,30,2915/OV,8138413299,"STUD BOLT, 3/4"" X 4"" LG, CADMIUM PLATED, STUD GR. B7 & NUT GR. 2H",64,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,30,,8138413311,9000213,OQ,STUD BOLT,64,EA,,2.2422,143.5,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,31,2915/OV,8138413311,"STUD BOLT, 3/4"" DIA.X 4-1/2""LONG,C/W. TWO HEX HEAD, CADMIUM, GRADE B7, GRADE 2H",64,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,31,,8138614026,9000213,OQ,STUD BOLT,64,EA,,3.1863,203.92,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,32,2915/OV,8138614026,"STUD BOLT 7/8"" DIA. X 5"" LONG, C/W. TWO
",36,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,32,,8138614061,9000213,OQ,STUD BOLT,36,EA,,3.4813,125.33,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,33,2915/OV,8138614061,"STUD BOLT 7/8"" DIA. X 6"" LONG, C/W. TWO
",12,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,33,,8541411049,9000213,OQ,"GASKET, SPIRAL WOUND",12,EA,,7.4935,89.92,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,34,2915/OV,8541411049,"GASKET, SPIRAL WOUND 2"" 150 PSI,1/8"" THICKNESS,
",39,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,34,,8541411066,9000213,OQ,"GASKET, SPIRAL WOUND",39,EA,,9.9127,386.6,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,35,2915/OV,8541411066,"GASKET, SPIRAL WOUND 3"" 150 PSI,1/8"" THICKNESS,
",6,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,35,,8541411099,9000213,OQ,"GASKET, SPIRAL WOUND",6,EA,,13.0989,78.59,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,36,2915/OV,8541411099,"GASKET, SPIRAL WOUND 4"" 150 PSI, 1/8"" THICKNESS
",2,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,36,,8541420249,9000213,OQ,"GASKET, SPIRAL WOUND",2,EA,,20.2974,40.59,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,37,2915/OV,8541420249,"GASKET, SPIRAL WOUND 6"" 150 PSI, COMPRESSED
",8,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,37,,8541411126,9000213,OQ,"GASKET, SPIRAL WOUND",8,EA,,28.2629,226.1,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,38,2915/OV,8541411126,"GASKET, SPIRAL WOUND 8"" 150 PSI,1/8"" THICKNESS,
",4,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,38,,8541411146,9000213,OQ,"GASKET, SPIRAL WOUND",4,EA,,34.5764,138.31,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,39,2915/OV,8541411146,"GASKET, SPIRAL WOUND 10"" 150 PSI,C.S,INNER & OUTER
",2,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,39,,8531025309,9000213,OQ,"GASKET, RING ASBESTOS",2,EA,,45.7871,91.57,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1979/O2,40,2915/OV,8531025309,"GASKET, RING ASBESTOS 12"" 150 PSI,1/8"" THICKNESS,
",2,EA,205693,"Aquaterra Suplindo, PT",ATSDO-09/0236/04/0G/TN/P1,9000290,OP,40,,7662793169,9000213,OQ,"FLANGE, WELD NECK",2,EA,,56.3488,112.7,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,1,2919/OV,7662793181,"FLANGE, WN, 8""-150#, R.F, SCH-40 BORE, CS, ASTM A-105",2,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,1,,7662793181,9000214,OQ,"FLANGE, WELD NECK",2,EA,,91.1482,182.3,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,2,2919/OV,7662797241,"FLANGE, WELD NECK 8"" 600 PSI,SCH.80,CARBON
",2,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,2,,7662797241,9000214,OQ,"FLANGE, WELD NECK",2,EA,,328.5575,657.12,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,3,2919/OV,7662793169,"FLANGE, WELD NECK 6""- 150 #, R.F,SCH-40 BORE
",10,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,3,,7662793169,9000214,OQ,"FLANGE, WELD NECK",10,EA,,56.3494,563.49,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,4,2919/OV,7662793149,"FLANGE, WN, 4""-150#, R.F, SCH 40, ASTM A-105",3,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,4,,7662793149,9000214,OQ,"FLANGE, WELD NECK",3,EA,,35.3288,105.99,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,5,2919/OV,7630406851,"ELBOW, BUTT WELD 8"" 90 DEG, SCH-40, LG RADIUS,
",8,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,5,,7630406851,9000214,OQ,"ELBOW, BUTT WELD",8,EA,,104.8087,838.47,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,6,2919/OV,7630386851,"ELBOW, BUTT WELD 8"" 45DEG. SCH-40, LG RADIUS,
",4,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,6,,7630386851,9000214,OQ,"ELBOW, BUTT WELD",4,EA,,78.0766,312.31,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,7,2919/OV,7630406889,"ELBOW, BUTT WELD 8""- 90 DEG. SCH.80, L.R,
",6,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,7,,7630406889,9000214,OQ,"ELBOW, BUTT WELD",6,EA,,191.2464,"1,147.48",,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,8,2919/OV,7630406651,"ELBOW, BUTT WELD 6"" 90 DEG. SCH.40, L.R.,
",5,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,8,,7630406651,9000214,OQ,"ELBOW, BUTT WELD",5,EA,,52.11,260.55,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,9,2919/OV,7630386459,"ELBOW, BUTT WELD 4""- 45 DEG. SCH 40. L.R.
",4,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,9,,7630386459,9000214,OQ,"ELBOW, BUTT WELD",4,EA,,15.0148,60.06,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,10,2919/OV,7630723356,"REDUCER, CONCENTRIC 8"" X 6"" SCH-40, CARBON STEEL
",2,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,10,,7630723356,9000214,OQ,"REDUCER, CONCENTRIC",2,EA,,37.0952,74.19,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,11,2919/OV,7680184349,"WELDOLET SIZE : 12"" X 6"", 3000 PSI,
",2,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,11,,7680184349,9000214,OQ,WELDOLET,2,EA,,256.369,512.74,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,12,2919/OV,7680184409,"WELDOLET 24"" - 6"" X 4"", SCH.40, 3000 #
",2,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,12,,7680184409,9000214,OQ,WELDOLET,2,EA,,43.1011,86.2,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,13,2919/OV,8138413299,"STUD BOLT, 3/4"" X 4"" LG, CADMIUM PLATED, STUD GR. B7 & NUT GR. 2H",48,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,13,,8138413299,9000214,OQ,STUD BOLT,48,EA,,1.8607,89.31,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,14,2919/OV,8138412731,"STUD BOLT, 5/8"" X 4"" LG, CADMIUM PLATED, STUD GR. B7 & NUT GR. 2H",16,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,14,,8138412731,9000214,OQ,STUD BOLT,16,EA,,1.5898,25.44,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,15,2919/OV,8138413311,"STUD BOLT, 3/4"" DIA.X 4-1/2""LONG,C/W. TWO HEX HEAD, CADMIUM, GRADE B7, GRADE 2H",56,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,15,,8138413311,9000214,OQ,STUD BOLT,56,EA,,2.2611,126.62,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,16,2919/OV,8138615319,"STUD BOLT 1-1/8"" ID X 6-1/2"" LG, C/W 2
",40,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,16,,8138615319,9000214,OQ,STUD BOLT,40,EA,,6.7125,268.5,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,17,2919/OV,8138615371,"STUD BOLT 1-1/8""DIA X 8""LG, C/W TWO HEX
",12,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,17,,8138615371,9000214,OQ,STUD BOLT,12,EA,,7.1836,86.2,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,18,2919/OV,8541411099,"GASKET, SPIRAL WOUND 4"" 150 PSI, 1/8"" THICKNESS
",2,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,18,,8541411099,9000214,OQ,"GASKET, SPIRAL WOUND",2,EA,,13.1306,26.26,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,19,2919/OV,8541420249,"GASKET, SPIRAL WOUND 6"" 150 PSI, COMPRESSED
",10,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,19,,8541420249,9000214,OQ,"GASKET, SPIRAL WOUND",10,EA,,20.3141,203.14,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,20,2919/OV,8541411126,"GASKET, SPIRAL WOUND 8"" 150 PSI,1/8"" THICKNESS,
",2,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,20,,8541411126,9000214,OQ,"GASKET, SPIRAL WOUND",2,EA,,28.3808,56.76,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,1981/O2,21,2919/OV,8541550216,"GASKET, SPIRAL WOUND 8"" 600 PSI R.F,""FLEXITALLIC""
",5,EA,205693,"Aquaterra Suplindo, PT",ATSPO-09/0235/04/OG/TN/P1,9000291,OP,21,,8541550216,9000214,OQ,"GASKET, SPIRAL WOUND",5,EA,,22.0805,110.4,,205693,"AQUA TERRA SUPLINDO, PT",131870
5/5/2009,2011/O2,1,2842/OV,7662100761,"FLANGE, BLIND, CLASS 150 # R.F 6"", CARBON STEEL, ASTM A-105
",15,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,1,,7662100761,9000222,OQ,"FLANGE, BLIND, CLASS 150 # R.F",15,EA,,61.8254,927.38,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,2,2842/OV,7662100751,"FLANGE, BLIND, CLASS 150 # R.F 4"", CARBON STEEL, ASTM A-105

",5,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,2,,7662100751,9000222,OQ,"FLANGE, BLIND, CLASS 150 # R.F",5,EA,,35.1325,175.66,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,3,2842/OV,7662100721,"FLANGE, BLIND, CLASS 150 # R.F 3"", CARBON STEEL, ASTM A-105
",5,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,3,,7662100721,9000222,OQ,"FLANGE, BLIND, CLASS 150 # R.F",5,EA,,26.8695,134.35,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,4,2842/OV,7662100701,"FLANGE, BLIND, 2""-150#, R.F. CS, ASTM A-105",5,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,4,,7662100701,9000222,OQ,"FLANGE, BLIND, CLASS 150 # R.F",5,EA,,18.4004,92,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,5,2842/OV,7630722961,"REDUCER, CONCENTRIC  6""X3"" SCH-40, WROUGHT CARBON
",4,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,5,,7630722961,9000222,OQ,"REDUCER, CONCENTRIC",4,EA,,44.161,176.64,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,6,2842/OV,7630722356,"REDUCER, CONCENTRIC, 3"" X 2"" SCH-40, CS, ASTM A234 GR. BUTT WELD",4,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,6,,7630722356,9000222,OQ,"REDUCER, CONCENTRIC",4,EA,,9.5683,38.27,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,7,2842/OV,7630406651,"ELBOW, BUTT WELD 6"" 90 DEG. SCH.40, L.R.,
",5,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,7,,7630406651,9000222,OQ,"ELBOW, BUTT WELD",5,EA,,61.531,307.66,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,8,2842/OV,7630406459,"ELBOW, BUTT WELD 4"" 90 DEG. SCH.40, L.R.,
",5,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,8,,7630406459,9000222,OQ,"ELBOW, BUTT WELD",5,EA,,24.7302,123.65,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,9,2842/OV,7628863761,"TEE, EQUAL, BW, 4"", SCH-40, CS, ASTM A 234, GR. WPB",4,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,9,,7628863761,9000222,OQ,"TEE, EQUAL,BUTT WELD",4,EA,,57.7037,230.81,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,10,2842/OV,7680281431,"THREADOLET 3/4"" X 5""-3"", 3000#, CARBON
",45,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,10,,7680281431,9000222,OQ,THREADOLET,45,EA,,4.3671,196.52,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,11,2842/OV,8138412731,"STUD BOLT, 5/8"" X 4"" LG, CADMIUM PLATED, STUD GR. B7 & NUT GR. 2H",60,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,11,,8138412731,9000222,OQ,STUD BOLT,60,EA,,1.3739,82.43,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,12,2842/OV,8138413299,"STUD BOLT, 3/4"" X 4"" LG, CADMIUM PLATED, STUD GR. B7 & NUT GR. 2H",50,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,12,,8138413299,9000222,OQ,STUD BOLT,50,EA,,2.0609,103.05,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,13,2842/OV,8531025241,"GASKET, SW, 6""-150#, 1/8"" THK, CS INNER & OUTER RING",10,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,13,,8531025241,9000222,OQ,"GASKET, SPIRAL WOUND",10,EA,,15.9471,159.47,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
5/5/2009,2011/O2,14,2842/OV,8531025201,"GASKET, SPIRAL WOUND 4"" 150 #, CARBON STEEL OUTER
",5,EA,209026,"Atamora Tehnik Makmur, Sby",SM-017-517-016X/09,9000299,OP,14,,8531025201,9000222,OQ,"GASKET, SPIRAL WOUND",5,EA,,11.0403,55.2,,209026,"ATAMORA TEHNIK MAKMUR, PT",131870
